caseNumber,steps,temperature,intensityOfUse,humidity,productionVolume,treatment
9,21,3.759314978,11.11029926,24.55922724,1777.141657,1
9,22,15.71950863,5.525778918,5.915543539,1800,1
9,23,18.39899379,3.409255843,12.64510388,1972.982985,0
9,24,15.56732087,5.115538123,24.06864106,1947.057711,0
9,25,7.578530642,7.023582801,22.4479685,1919.019315,0
9,26,19.78956582,7.319274325,10.31599184,1897.292254,0
9,27,2.940479765,13.98734759,30.34044741,1871.833911,0
9,28,18.76494004,9.289991885,15.50725552,1705.748147,1
9,29,10.84073621,4.854613842,23.25436362,1729.820259,1
9,30,7.204275535,5.580382165,21.59236324,1759.444387,1
9,31,9.112491526,14.51441269,22.26055864,1783.382263,1
9,32,12.06196203,7.49706547,24.57587522,1796.247297,1
9,33,20.40206305,11.23788799,21.91096349,1977.347386,0
9,34,6.916465534,10.30239034,25.05742425,1800,1
9,35,5.003179166,6.390308719,16.45934233,1800,1
9,36,12.11527998,14.11540977,19.48545703,1991.302441,0
9,37,1.165921799,11.71387603,22.08906716,1963.279371,0
9,38,7.071149694,10.4731492,21.19290934,1787.451413,1
9,39,9.331248988,10.90303714,15.35128086,1800,1
9,40,13.03907653,8.792354104,17.64110236,1971.866158,0
9,41,11.06354523,7.415299152,18.77785856,1940.93741,0
9,42,13.92301699,9.444737797,15.12507181,1924.82152,0
9,43,8.576671451,13.449652,29.48464138,1914.54759,0
9,44,8.537745757,11.27181054,23.12869512,1733.921976,1
9,45,11.56888366,11.11882975,15.49830381,1911.434148,0
9,46,10.80601903,12.93049908,18.21867811,1896.328427,0
9,47,10.9710186,9.399273742,22.36592512,1740.094983,1
9,48,5.649778871,12.6843135,21.50471438,1762.170501,1
9,49,13.71937991,13.60941709,24.35495549,1937.704457,0
10,0,4.147955622,7.225731752,28.49769331,1981.930116,0
10,1,10.83925533,11.73723911,17.91606535,1941.844444,0
10,2,7.379368063,8.959607286,24.97560962,1783.701135,1
10,3,7.152005679,8.127862583,20.7096265,1970.871809,0
10,4,10.30382745,10.8098151,19.01495485,1800,1
10,5,18.25493468,0.867683238,11.45900322,1991.755633,0
10,6,-0.919085134,6.009556584,19.29548111,1973.725642,0
10,7,17.29004379,7.422202525,18.88624949,1793.682341,1
10,8,9.461548523,7.809567073,22.53362634,1780.019966,1
10,9,12.03942117,8.030882078,14.62186835,1800,1
10,10,5.856760534,7.960492655,17.61233667,1800,1
10,11,0.218472127,10.6902202,21.95394093,1800,1
10,12,4.110309849,13.53642564,32.98987388,1800,1
10,13,14.02950229,10.29065372,29.77763666,1986.660765,0
10,14,5.707664818,9.748211793,25.47923524,1787.315121,1
10,15,10.01404373,6.834570561,22.49838135,1962.742461,0
10,16,11.70235987,7.6958946,18.8762415,1773.78237,1
10,17,2.702038013,12.14758362,19.58753861,1800,1
10,18,18.64983226,6.968468074,11.51848699,1984.503788,0
10,19,13.6678311,5.767684089,15.19734836,1800,1
10,20,3.14966139,9.791687961,16.63867728,1800,1
10,21,4.349485755,4.749007845,16.04158524,1975.447815,0
10,22,14.31015382,4.502310481,15.81913669,1946.496185,0
10,23,-0.182879841,7.579549217,28.53788948,1937.637979,0
10,24,15.63826679,5.077930151,16.96282632,1926.34685,0
10,25,13.49280648,12.6206501,14.21258782,1749.905896,1
10,26,4.480607532,9.45453383,27.28639427,1775.283327,1
10,27,20.63567004,4.513269036,18.45888343,1800,1
10,28,13.17965952,8.060320835,20.34473914,1800,1
10,29,13.22589027,14.67180267,26.28358542,1992.959023,0
10,30,9.889120221,8.177229811,20.54437886,1958.260328,0
10,31,12.66200232,8.347485481,19.03386828,1934.580344,0
10,32,15.1270706,10.68865396,18.5375388,1764.903153,1
10,33,10.27081125,10.39996401,19.93339869,1929.039879,0
10,34,11.29370742,7.991396249,19.33615075,1759.933526,1
10,35,12.66163319,8.720362824,25.64985358,1935.668438,0
10,36,14.74977696,8.216274133,11.04454192,1923.935964,0
10,37,3.935757937,12.9418645,18.08906982,1885.926054,0
10,38,6.642461412,10.50190778,21.46170169,1735.283248,1
10,39,10.00312674,9.833096881,22.95371947,1918.632541,0
10,40,12.25245797,5.339951339,14.07676355,1902.590087,0
10,41,9.575463672,6.20065253,26.52296747,1752.42003,1
10,42,2.150647643,12.43292961,28.29491908,1936.331567,0
10,43,10.06544372,5.122663072,17.50553452,1908.677926,0
10,44,19.2648765,9.750828744,22.12621909,1750.688383,1
10,45,9.928375244,7.490366814,19.85576295,1775.183151,1
10,46,14.36032954,8.435674659,14.72440161,1800,1
10,47,5.000365232,7.866857617,18.59069613,1800,1
10,48,10.20658324,4.69348558,13.881947,1986.58916,0
10,49,16.04321224,13.39970178,22.61342128,1967.89306,0
11,0,7.849488012,9.836358701,18.68935893,1983.703662,0
11,1,10.20126336,11.48280295,22.91977204,1972.760147,0
11,2,8.941106152,9.72931086,22.97259136,1800,1
11,3,3.21200268,10.07367592,20.32968158,1800,1
11,4,14.81519746,13.80747861,20.77015754,1800,1
11,5,10.05293722,14.72990714,20.64843065,1800,1
11,6,10.55628558,11.61798688,23.87591712,1800,1
11,7,7.473478577,9.231733858,20.62050454,1800,1
11,8,16.60771094,7.606602005,9.359932196,1800,1
11,9,23.01359994,7.200601018,20.39125331,1800,1
11,10,9.650592321,7.656369949,20.7629178,1800,1
11,11,15.22221392,9.3258853,23.74842705,1971.581236,0
11,12,5.25977903,5.807992284,24.34715653,1794.457183,1
11,13,4.804415367,13.42680349,29.53394755,1975.383122,0
11,14,6.284443416,9.379750441,23.42900132,1956.218694,0
11,15,4.22416981,10.29230914,21.65015936,1783.853424,1
11,16,11.82874487,10.67799869,21.94279228,1800,1
11,17,20.40013785,11.66594824,19.40712698,1800,1
11,18,10.57520859,3.409297422,16.67027529,1800,1
11,19,8.595269036,10.07466082,18.24368155,1800,1
11,20,14.75711926,9.129638622,16.34689082,1979.017672,0
11,21,9.244248553,5.212272211,22.45608713,1963.686024,0
11,22,15.96766267,10.7140777,23.08806739,1942.808175,0
11,23,12.64487336,5.312907783,17.65997736,1784.091742,1
11,24,13.18948782,7.186743025,17.84188942,1800,1
11,25,13.56362389,6.388429839,15.87048235,1800,1
11,26,3.866084441,7.185691365,21.26205978,1993.914691,0
11,27,11.80012969,17.89465781,22.43088403,1982.562374,0
11,28,9.938869507,5.818243387,12.48302076,1800,1
11,29,20.59935297,6.181474774,11.67961551,1800,1
11,30,15.57678844,9.019561374,9.571910948,1800,1
11,31,6.796690833,2.591882895,27.25161323,1954.758539,0
11,32,14.18927051,10.7768163,12.1946468,1761.045448,1
11,33,5.363405764,7.901117303,25.43751922,1940.993786,0
11,34,12.86072172,12.26841837,22.62727756,1751.074167,1
11,35,18.14882217,8.642300112,17.36536876,1779.596458,1
11,36,3.378628314,7.838693629,22.95797278,1946.101605,0
11,37,10.5614327,9.804445401,15.53547028,1774.45282,1
11,38,6.704882828,8.606125874,18.66155646,1783.110093,1
11,39,13.38793621,7.552286201,19.6066564,1975.431701,0
11,40,15.30047966,11.54006671,21.70569236,1973.106105,0
11,41,9.963797561,5.824599291,11.84041774,1800,1
11,42,15.42896871,5.254194171,13.75186685,1980.027233,0
11,43,9.602511233,9.547544662,22.60983552,1966.070973,0
11,44,6.103812255,7.125848346,19.09551361,1945.874946,0
11,45,1.998531733,8.107031727,31.59977503,1765.694983,1
11,46,14.55038131,14.1264939,23.06902603,1935.981135,0
11,47,22.73914518,6.280148563,17.52705724,1929.214057,0
11,48,10.64482081,9.65887407,14.89466225,1747.708083,1
11,49,13.41271016,8.259343239,23.29247818,1929.242075,0
12,0,12.31071256,9.713435491,19.845535,1992.154072,0
12,1,0.21889782,8.826356841,28.95331295,1800,1
12,2,17.00868435,7.743509743,16.55111751,1800,1
12,3,13.70443073,4.51814459,9.125544756,1800,1
12,4,10.59788264,9.821531411,20.17154405,1985.72604,0
12,5,8.226506549,4.946993637,15.13433123,1800,1
12,6,5.624298347,12.94900001,25.17925495,1984.417835,0
12,7,7.906812553,13.61152558,28.12079717,1785.928661,1
12,8,3.593365793,11.60192247,19.16033233,1962.595854,0
12,9,11.01123808,8.994316374,18.63072988,1935.168564,0
12,10,11.36208937,8.447074906,14.20941732,1742.26267,1
12,11,17.5093545,11.95067577,24.28141742,1776.696085,1
12,12,15.95185894,4.711790857,10.49612301,1951.610012,0
12,13,11.64781115,7.967705343,17.53531168,1899.4012,0
12,14,9.539885757,8.678397453,18.36959374,1738.371855,1
12,15,14.79123356,5.43340034,21.44893144,1923.209677,0
12,16,9.544865415,7.498570335,21.53635714,1896.796243,0
12,17,12.9232557,7.456451977,19.87950505,1741.405112,1
12,18,3.486944643,12.90332989,21.3404357,1766.330404,1
12,19,10.0185798,8.005064241,20.71113843,1937.270929,0
12,20,16.60649227,9.678234091,18.64080346,1920.431805,0
12,21,16.68339263,9.580776194,18.70652791,1899.87118,0
12,22,6.288989114,7.165046322,24.62684134,1731.647001,1
12,23,11.99594536,7.015740669,14.05027798,1915.799475,0
12,24,14.52106533,10.6719467,16.45781694,1750.57953,1
12,25,13.48376494,6.699551821,22.03180712,1762.3805,1
12,26,15.55000198,10.94593844,21.67998753,1778.716663,1
12,27,9.707355626,7.782537599,23.1701951,1955.173641,0
12,28,16.68408022,5.184604714,19.69268461,1929.349456,0
12,29,8.638594658,7.128230219,19.15875393,1892.06728,0
12,30,7.574553779,10.07197771,22.12574103,1874.784516,0
12,31,7.185386665,10.58461071,25.8227577,1730.602056,1
12,32,7.982722213,14.00084402,22.37631371,1899.700074,0
12,33,5.191506086,7.518164053,19.57364715,1871.984397,0
12,34,15.4949801,1.581836539,13.23549486,1690.737633,1
12,35,23.90990481,11.39008321,19.71205399,1860.609643,0
12,36,7.738958438,6.115693357,19.20865393,1697.396379,1
12,37,8.201341263,7.604055517,19.4068973,1879.168185,0
12,38,9.636080838,9.582114208,20.50687002,1846.157548,0
12,39,5.925206708,10.28399942,21.58302534,1689.835661,1
12,40,7.678204019,11.69793146,26.08323015,1867.707064,0
12,41,14.78996954,12.49750304,24.71766608,1697.615771,1
12,42,3.922572149,11.7592495,20.53948535,1734.664226,1
12,43,16.28041708,10.03134148,18.86463153,1746.146828,1
12,44,14.90147092,10.21201506,23.79548145,1774.023341,1
12,45,9.718133652,10.78158927,19.84986226,1960.579913,0
12,46,15.87026173,10.52267731,23.65081246,1778.686415,1
12,47,9.102275472,12.18923631,20.0405493,1800,1
12,48,1.172931601,13.43121462,20.90905784,1800,1
12,49,7.137965067,15.39594988,18.99411577,1800,1
13,0,6.324668173,7.013007482,21.28701698,1984.74858,0
13,1,11.05801019,11.23173442,21.73864995,1962.500899,0
13,2,4.487157699,9.227629342,18.91981524,1789.703454,1
13,3,8.436140773,12.93652884,15.21691032,1800,1
13,4,8.200347175,15.01353777,20.38966124,1986.679346,0
13,5,9.78725171,9.114622796,26.10041358,1950.956648,0
13,6,7.721884114,14.94786988,27.56572851,1920.24281,0
13,7,15.21294261,9.466217396,24.76206485,1893.684249,0
13,8,5.863108209,12.30008512,16.79493575,1706.912451,1
13,9,7.273367723,12.89169036,18.11389294,1879.255029,0
13,10,10.3862422,11.27365209,27.1564612,1863.984007,0
13,11,13.37772037,2.437715938,14.2778593,1693.613569,1
13,12,9.951597536,5.864627658,21.42498229,1878.698523,0
13,13,11.71435544,6.413962854,18.84054232,1710.485116,1
13,14,4.014291648,4.489114437,19.23684117,1737.802695,1
13,15,2.518644096,8.312732066,29.19810439,1900.845585,0
13,16,10.78522649,2.562187325,16.23949944,1723.28178,1
13,17,3.743822899,13.38179638,32.79063751,1906.041354,0
13,18,9.302771899,9.364843223,25.78259822,1902.565591,0
13,19,8.497126095,11.2611039,23.1495042,1724.130698,1
13,20,12.55691597,4.316735862,16.85732595,1751.994221,1
13,21,-0.139431777,9.064933395,13.5415885,1925.937047,0
13,22,9.396953344,9.988196711,15.19206649,1752.741396,1
13,23,5.727452287,7.662003762,19.95309947,1771.014207,1
13,24,7.705869871,6.295366851,17.48325196,1787.93676,1
13,25,4.735569754,10.46102625,21.37520546,1958.794162,0
13,26,14.87712612,7.599388641,16.72379631,1787.958917,1
13,27,7.508747259,6.719578165,17.45619682,1800,1
13,28,4.993032619,11.41383274,23.36779501,1800,1
13,29,4.379937082,11.08732148,21.81606676,1800,1
13,30,2.009127015,12.87415974,8.746240342,1800,1
13,31,4.802820375,10.14390211,24.75708571,1949.21664,0
13,32,12.91119284,3.451684767,22.37457046,1935.477688,0
13,33,12.4556405,6.809299945,19.79556209,1758.819026,1
13,34,8.511735276,10.20309,21.93880661,1792.746456,1
13,35,11.51108938,8.548005728,10.97816998,1800,1
13,36,16.57557547,3.017127166,8.116547043,1997.079158,0
13,37,10.23547948,7.070577353,23.91463052,1800,1
13,38,20.45735348,10.15518295,20.9267904,1972.040782,0
13,39,5.417709384,3.973152257,23.95535687,1800,1
13,40,7.06619267,10.61957987,23.9707661,1983.602014,0
13,41,6.381692705,10.33297347,23.87233375,1967.801166,0
13,42,17.39669351,10.52251179,12.13056096,1791.890739,1
13,43,8.737225138,7.294991509,21.40720867,1800,1
13,44,3.641951602,7.663809676,29.43749772,1965.268268,0
13,45,14.2435478,5.147289663,15.78271983,1800,1
13,46,5.113596651,13.20022438,30.77793327,1800,1
13,47,9.28356192,11.56432537,20.00333329,1989.878411,0
13,48,19.987057,8.914340187,15.98749904,1800,1
13,49,10.49919987,2.120252333,11.22401216,1800,1
14,0,19.4095151,4.217052625,14.38262293,1980.890532,0
14,1,0.324079606,12.61565491,22.17821532,1975.387507,0
14,2,7.666434649,6.614432082,15.49768408,1800,1
14,3,10.56436311,5.372370118,17.81882141,1800,1
14,4,8.947715586,6.163465022,21.06208972,1985.392773,0
14,5,15.06690064,7.647687507,20.57708586,1800,1
14,6,13.05266587,8.745888065,13.04584039,1800,1
14,7,10.33567248,8.686501403,27.57179634,1800,1
14,8,9.369069948,11.79194526,21.17549776,1800,1
14,9,12.85696777,12.93951625,20.47792505,1800,1
14,10,4.226516116,6.383341494,24.34335281,1800,1
14,11,20.5778764,13.88487669,17.47035927,1800,1
14,12,4.36670741,13.194898,19.09945027,1800,1
14,13,6.710049526,13.64052321,24.31334927,1976.015995,0
14,14,8.555582573,8.68057037,18.0995236,1799.963825,1
14,15,12.69880012,13.38345126,19.9531625,1990.898221,0
14,16,16.452888,9.236150676,22.90215211,1800,1
14,17,9.120576907,10.21353392,11.67463148,1974.240036,0
14,18,6.61625859,13.93637524,27.30015119,1955.24416,0
14,19,6.175347494,8.254343685,19.030065,1945.584463,0
14,20,5.790002249,4.733731238,14.11115722,1775.381837,1
14,21,16.19092409,3.841198988,17.09493372,1953.252919,0
14,22,6.907606599,3.302144614,21.330859,1781.136557,1
14,23,11.11517652,9.479707269,15.91133211,1800,1
14,24,8.041920824,11.56687947,17.40125659,1974.951693,0
14,25,9.341946681,6.395607692,21.27225825,1961.207022,0
14,26,16.27192743,9.041847297,20.91648211,1782.279724,1
14,27,14.22400012,6.106246023,15.27577043,1800,1
14,28,13.61417681,10.73344651,15.54557105,1952.156058,0
14,29,25.15574799,12.86435643,9.379571806,1928.031345,0
14,30,13.09245659,10.81332463,22.50026954,1747.435792,1
14,31,7.065547385,8.438062433,16.84425671,1930.222911,0
14,32,10.76064949,3.952461306,18.54519842,1917.699442,0
14,33,9.34778534,8.974115252,18.61892113,1912.257586,0
14,34,17.4292826,10.47173969,20.62773446,1741.956231,1
14,35,12.53725769,4.18463796,21.29826838,1915.553872,0
14,36,10.37139368,9.074008766,17.38986019,1745.959878,1
14,37,6.731532967,6.172100334,27.48947216,1776.563715,1
14,38,9.183624603,5.203941111,17.92712508,1800,1
14,39,8.539155546,7.473834043,16.94509092,1987.217883,0
14,40,15.20701017,8.229844643,18.67208426,1800,1
14,41,4.423363706,10.34605799,29.33218009,1800,1
14,42,12.15807541,10.97774259,14.66452486,1981.411104,0
14,43,13.0331315,9.979446252,15.90929734,1954.84389,0
14,44,8.155702255,7.694686292,16.25099174,1796.492392,1
14,45,16.40791269,11.13937954,19.39470699,1986.329729,0
14,46,5.568226255,10.78272225,24.96722374,1800,1
14,47,4.982613655,6.263957672,21.99225163,1800,1
14,48,13.64615895,13.91355292,19.08676359,1988.226184,0
14,49,14.14156785,6.941848342,18.64111543,1800,1
15,0,10.68874988,7.954761645,23.56059635,1977.689543,0
15,1,17.85006689,11.87155474,16.03291761,1773.282989,1
15,2,14.95676515,10.20336042,15.12053552,1935.768201,0
15,3,8.767853483,10.00665301,12.08788156,1770.37548,1
15,4,15.0901196,7.089181245,16.55448285,1920.965669,0
15,5,8.762547891,10.82740512,22.34415991,1888.528886,0
15,6,8.687097486,10.01238888,16.15500424,1715.547807,1
15,7,18.68205014,9.00260985,8.361447866,1863.942685,0
15,8,6.283847743,6.897632717,16.44301719,1692.39904,1
15,9,7.366827191,12.60306542,31.89581184,1863.584865,0
15,10,5.835672338,10.16528564,18.93616076,1684.28988,1
15,11,9.086569775,8.822920432,20.44852322,1853.096782,0
15,12,20.82283915,8.408043759,18.80035647,1840.076616,0
15,13,8.725072288,7.788936633,21.9793021,1682.307688,1
15,14,9.289979829,9.828683357,28.16323624,1857.350653,0
15,15,1.156840023,7.874838435,24.45510133,1846.606325,0
15,16,11.15223182,12.87065545,26.0551024,1690.570889,1
15,17,1.572686082,7.031806298,21.26468536,1839.433527,0
15,18,12.37755482,6.510810091,19.25215343,1826.970015,0
15,19,-0.828840422,11.43205051,26.29314998,1814.184503,0
15,20,6.734860279,3.151443877,23.98159251,1800.906462,0
15,21,7.198581691,9.701558638,22.495113,1627.781643,1
15,22,17.62488833,10.05472174,16.96225957,1774.771921,0
15,23,12.46704777,7.473709621,16.28735335,1754.062168,0
15,24,1.514300478,7.571110529,20.62008467,1608.489586,1
15,25,16.03496866,10.16360335,24.15242733,1630.934807,1
15,26,9.143077997,11.59313682,24.44683038,1645.313794,1
15,27,9.622806153,5.179198977,15.16546259,1656.012998,1
15,28,9.136816182,5.314319527,30.76440361,1688.541768,1
15,29,16.2164256,8.803816715,19.13166853,1842.381102,0
15,30,6.528968015,6.897844266,12.95806594,1662.45014,1
15,31,10.0557858,3.856006284,15.97452748,1685.038628,1
15,32,14.44257928,9.477582428,17.33337746,1857.16316,0
15,33,5.838161751,3.409757824,16.45120204,1687.067197,1
15,34,1.771196511,8.413938274,21.5705965,1702.63833,1
15,35,6.266870901,11.85877673,23.26900173,1877.050302,0
15,36,8.240985813,13.1210721,31.44051774,1727.240747,1
15,37,16.94325272,11.42505086,21.25854712,1739.270526,1
15,38,8.018824657,10.46439929,18.43760125,1764.540765,1
15,39,6.238842322,7.435961939,23.27419602,1951.917233,0
15,40,18.87056618,8.921428885,12.30689454,1786.705288,1
15,41,9.648024262,11.87095986,23.77496029,1962.857565,0
15,42,17.81984711,11.57771207,17.12540936,1938.740698,0
15,43,8.461868845,17.46901095,24.37505567,1766.851859,1
15,44,10.3857163,8.600131754,22.83716907,1947.284222,0
15,45,8.705036977,11.08319409,22.60943625,1937.257126,0
15,46,12.11817928,10.3372493,16.88165952,1772.249724,1
15,47,5.072643158,9.083497282,16.81202733,1800,1
15,48,14.70054085,7.669152574,19.39185263,1944.692062,0
15,49,3.488200442,6.147726909,19.96260746,1783.912288,1
16,0,7.821939786,11.77431054,18.17132933,1800,1
16,1,7.933799903,4.340267658,23.92139279,1975.107738,0
16,2,6.709803168,13.02994088,27.3091007,1959.997278,0
16,3,12.22483281,14.9580962,27.86386241,1945.704554,0
16,4,6.712583729,8.128162633,20.18374859,1927.167959,0
16,5,6.13898922,10.43759372,25.70285537,1748.60103,1
16,6,13.99865664,10.10837568,21.85527839,1921.059327,0
16,7,11.17773193,14.67664655,14.97728964,1914.981812,0
16,8,10.95505644,11.3409703,21.19246765,1891.697786,0
16,9,11.49026527,7.401576178,22.20670863,1861.997677,0
16,10,2.692465738,6.885833326,24.09613454,1848.696714,0
16,11,8.031093707,12.50214315,20.26329359,1685.019066,1
16,12,8.193958598,5.123032418,16.2277579,1862.776158,0
16,13,11.98554293,5.71546149,18.6533959,1682.520853,1
16,14,5.668967553,8.540735911,14.68534476,1708.496357,1
16,15,4.822941646,8.546481968,21.85660275,1730.794817,1
16,16,6.470218642,14.17339781,17.84965266,1734.638084,1
16,17,4.861499974,7.040294828,19.62960493,1905.275599,0
16,18,8.792688969,11.97909844,27.65799497,1883.004736,0
16,19,9.767828173,6.793371657,23.18145324,1727.216521,1
16,20,9.746770089,8.206417079,24.09419264,1750.436897,1
16,21,8.129842157,8.943040499,25.14819731,1780.259188,1
16,22,7.008281648,12.0083786,19.58805854,1960.339857,0
16,23,2.921770737,9.636951557,23.86158274,1794.843818,1
16,24,7.488786303,9.685805156,20.40085126,1800,1
16,25,11.85684956,9.661188703,16.72299384,1945.255155,0
16,26,15.2417542,10.64767622,20.4936938,1753.267403,1
16,27,5.31139219,9.730118788,23.8259386,1941.186891,0
16,28,12.03131093,12.8601549,18.27259877,1934.197113,0
16,29,4.952274961,15.48285728,27.40058659,1772.533105,1
16,30,7.472856083,10.38651307,20.6069692,1788.030786,1
16,31,20.47835769,5.309542599,18.53116667,1972.132608,0
16,32,12.97194149,5.170946386,22.83922634,1796.920696,1
16,33,15.07565698,8.266296839,20.42543554,1975.681149,0
16,34,3.460345255,11.17902254,16.30989202,1800,1
16,35,13.93458068,10.42156004,25.76969053,1800,1
16,36,13.7673073,10.6738676,17.62474483,1960.151117,0
16,37,1.842467258,8.028355976,19.57078421,1777.337216,1
16,38,12.681859,8.092433125,20.61194472,1953.10528,0
16,39,3.751358403,3.761940319,6.792410133,1937.438465,0
